px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.70617	-12.2923	-2.4754	1.37283	-0.477914	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	1.44006
9.61627	-12.3729	-2.10269	1.26707	-0.586588	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	14.2632
9.51687	-12.5139	-2.18666	1.18981	-0.629095	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	1.81779
9.45662	-12.6211	-2.14972	1.13866	-0.650249	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.470786
9.36247	-12.7435	-2.20638	1.07386	-0.677218	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.876998
9.22703	-12.7903	-1.89159	0.915208	-0.840788	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	21.5554
9.07317	-12.9133	-2.05029	0.813817	-0.891206	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	3.42798
8.94805	-12.9732	-2.01761	0.694561	-0.9898	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	6.15322
8.81034	-13.0535	-2.1206	0.611571	-1.01938	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	1.7425
8.65497	-13.1066	-2.1753	0.48007	-1.11891	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	5.38854
8.49433	-13.1713	-2.27913	0.393639	-1.13989	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	1.39608
8.35965	-13.2135	-2.31444	0.314735	-1.15986	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.362263
8.19086	-13.259	-2.41288	0.235591	-1.17109	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	1.03065
8.01792	-13.273	-2.53102	0.127924	-1.22835	7.88931	-13.1791	7.9	-13.25	-2.72673	0	2.11501
7.84866	-13.2859	-2.59227	0.0509134	-1.23493	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.594367
7.68411	-13.2776	-2.65936	-0.0358467	-1.25867	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.785025
7.51641	-13.2665	-2.70449	-0.109099	-1.26066	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.314097
7.3	-13.2148	-3.00648	-0.228048	-1.33314	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	6.12021
7.11755	-13.1752	-3.05602	-0.299272	-1.32928	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.248395
7.02662	-13.1601	-2.67509	-0.32868	-1.25841	6.90569	-13.1515	6.9	-13.15	-2.72312	0	8.43337
6.84329	-13.1242	-2.76829	-0.381902	-1.24002	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.78562
6.75906	-13.1085	-2.50453	-0.414379	-1.19544	6.69426	-13.3705	6.6	-13.15	-3.00475	0	4.83332
6.58082	-13.086	-2.62548	-0.440538	-1.16042	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.71747
6.48038	-13.0476	-2.50294	-0.484905	-1.14014	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	1.22105
6.33456	-13.0066	-2.56384	-0.519136	-1.1173	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.60169
6.22323	-12.9515	-2.48335	-0.56962	-1.10314	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.795591
6.06318	-12.896	-2.55499	-0.601291	-1.07433	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.913343
5.95352	-12.8262	-2.47822	-0.651947	-1.06226	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.582243
5.7868	-12.7706	-2.5577	-0.668845	-1.02181	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.55219
5.66432	-12.6775	-2.63623	-0.722302	-1.02206	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.449162
5.52067	-12.5999	-2.67702	-0.750295	-0.99485	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.625353
5.40275	-12.4916	-2.76133	-0.803436	-0.996169	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.44942
5.24523	-12.4033	-2.81791	-0.819505	-0.958297	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.15557
5.1534	-12.3174	-2.68466	-0.860538	-0.944242	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.53936
5.0279	-12.2139	-2.71697	-0.890777	-0.92289	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.376617
4.91329	-12.0748	-2.90103	-0.940586	-0.92582	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.55597
4.80138	-11.9502	-2.91999	-0.977182	-0.911627	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.161363
4.74044	-11.8471	-2.64485	-1.02652	-0.905934	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.76362
4.66914	-11.7264	-2.63772	-1.07466	-0.904612	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0313597
4.60011	-11.5957	-2.6692	-1.12306	-0.903604	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0911416
4.54177	-11.4584	-2.67262	-1.17541	-0.905971	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0131494
4.44761	-11.266	-3.08611	-1.2137	-0.894069	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	7.63352
4.40898	-11.0967	-3.08774	-1.27639	-0.907338	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.123481
4.42968	-10.9983	-2.54467	-1.36192	-0.948351	4.46178	-10.9843	4.45	-10.95	0	1.81804	13.6951
4.41599	-10.86	-2.5402	-1.42192	-0.956252	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0582524
4.43621	-10.7695	-2.26147	-1.49667	-0.984025	4.60972	-11.1274	4.45	-10.75	0	1.81614	5.05108
4.4332	-10.6431	-2.26477	-1.55327	-0.986329	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.00604978
4.389	-10.4591	-2.7095	-1.56419	-0.931189	4.43099	-10.4242	4.45	-10.45	0	3.6396	10.7183
4.40962	-10.2953	-2.73461	-1.63047	-0.945592	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.235485
4.43749	-10.1516	-2.67706	-1.69687	-0.962622	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.326661
4.48802	-9.98951	-2.71254	-1.77154	-0.983632	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.391042
4.50758	-9.8375	-2.82663	-1.80442	-0.960581	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.04504
4.57317	-9.68633	-2.86621	-1.87379	-0.981125	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.399042
4.66035	-9.55125	-2.73039	-1.97362	-1.04116	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.13142
4.72637	-9.42246	-2.71999	-2.03311	-1.04357	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.0796858
4.77477	-9.28984	-2.78448	-2.06281	-1.01285	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.757181
4.86977	-9.1613	-2.82399	-2.12943	-1.02789	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.316287
4.91441	-9.01072	-2.92755	-2.12723	-0.946592	5.03379	-9.03255	5	-9	0.908384	2.72514	4.34501
5.02029	-8.86603	-2.96704	-2.18779	-0.954302	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.137166
5.13995	-8.74759	-2.93998	-2.26595	-0.988371	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.70055
5.25003	-8.63139	-2.93574	-2.32314	-0.991061	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.0444324
5.31637	-8.50207	-2.93952	-2.32298	-0.913694	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.13409
5.4327	-8.38179	-2.95361	-2.37309	-0.913442	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.0196258
5.53453	-8.26539	-2.95107	-2.40141	-0.880731	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.654707
5.655	-8.16158	-2.94403	-2.44984	-0.880819	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0035164
5.76188	-8.05869	-2.91765	-2.47618	-0.845964	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.941222
5.87106	-7.96592	-2.87947	-2.51645	-0.840805	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.213673
5.96304	-7.86931	-2.80916	-2.52535	-0.78247	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	2.26182
6.08203	-7.77848	-2.79999	-2.56351	-0.778213	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.114199
6.12205	-7.66296	-2.61693	-2.51431	-0.636386	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	13.448
6.25616	-7.54548	-2.69547	-2.53874	-0.625292	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.686732
6.38441	-7.45424	-2.71982	-2.57222	-0.626384	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.327533
6.53185	-7.3414	-2.8031	-2.59648	-0.61558	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.603046
6.65371	-7.25573	-2.77978	-2.61747	-0.596703	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.290055
6.77901	-7.17776	-2.76966	-2.64633	-0.593307	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.0926627
6.89964	-7.09951	-2.7256	-2.66262	-0.567894	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.487903
7.04883	-7.00734	-2.78462	-2.68457	-0.557966	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.307552
7.1182	-6.91915	-2.54396	-2.65274	-0.459199	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	8.10353
7.2535	-6.8255	-2.59819	-2.66471	-0.445516	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.449088
7.32855	-6.73998	-2.41163	-2.63864	-0.367092	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	5.65813
7.45824	-6.64195	-2.4761	-2.64203	-0.35	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.639587
7.60961	-6.57866	-2.60113	-2.68469	-0.389263	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.97927
7.74447	-6.49954	-2.63152	-2.69751	-0.380556	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.151225
7.84878	-6.43131	-2.52309	-2.6954	-0.344671	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.25737
7.97293	-6.36575	-2.5277	-2.7102	-0.340708	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.0434994
8.08327	-6.30153	-2.46502	-2.71418	-0.319204	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.497856
8.22281	-6.21848	-2.52331	-2.71793	-0.304781	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.349654
8.35178	-6.15044	-2.54084	-2.72798	-0.298265	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.339101
8.50649	-6.05013	-2.63445	-2.72136	-0.274183	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.903915
8.59465	-5.97058	-2.43447	-2.69196	-0.208222	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	4.49104
8.73472	-5.86822	-2.51456	-2.67894	-0.183286	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.859946
8.87203	-5.79899	-2.55749	-2.68819	-0.183519	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.312722
9.02529	-5.68119	-2.66323	-2.66757	-0.152251	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	1.32167
9.12111	-5.59251	-2.51129	-2.63598	-0.0949073	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	3.08526
9.2551	-5.47378	-2.59043	-2.61126	-0.0653732	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	1.17246
9.36585	-5.39057	-2.55729	-2.60095	-0.047948	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.511514
9.47977	-5.30483	-2.56148	-2.59408	-0.0391875	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.220736
9.55259	-5.21339	-2.32994	-2.54474	0.0387169	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	6.93917
9.66856	-5.08915	-2.40907	-2.51317	0.0673142	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	1.1449
9.75796	-4.99511	-2.35378	-2.48659	0.0973345	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.01119
9.87235	-4.86772	-2.43462	-2.45535	0.122499	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.901474
9.96259	-4.76911	-2.39222	-2.42841	0.149666	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.644448
10.072	-4.64191	-2.46426	-2.39934	0.169883	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.611151
10.2304	-4.56069	-2.67545	-2.44696	0.0870366	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.3669
10.35	-4.4323	-2.7345	-2.42512	0.10355	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.415317
10.372	-4.30341	-2.39554	-2.31933	0.24774	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	16.0315
10.4681	-4.16575	-2.46694	-2.28592	0.26692	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.573624
10.5791	-4.06305	-2.55533	-2.29549	0.229306	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.55791
10.6723	-3.92363	-2.61008	-2.26568	0.245673	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.462966
10.7592	-3.80248	-2.62528	-2.24645	0.249921	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.534654
10.8579	-3.64244	-2.71624	-2.21326	0.26882	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.684239
10.9027	-3.5129	-2.6359	-2.1541	0.332604	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.77899
10.9748	-3.35689	-2.7162	-2.11675	0.352295	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.806589
11.0864	-3.23727	-2.81803	-2.14672	0.275611	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.0893
11.1655	-3.09263	-2.83876	-2.1239	0.282715	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.12558
11.2098	-2.94846	-2.75479	-2.06666	0.34306	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.4137
11.2791	-2.79278	-2.79463	-2.03865	0.351777	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.178756
11.2121	-2.63051	-2.52777	-1.86234	0.590202	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	39.5433
11.2303	-2.49495	-2.54001	-1.82051	0.601134	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.536913
11.282	-2.37006	-2.5408	-1.81798	0.553486	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.78163
11.3036	-2.21442	-2.57315	-1.77663	0.563272	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.366432
11.3474	-2.08208	-2.57996	-1.77589	0.51403	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.38612
11.3715	-1.91409	-2.64017	-1.73957	0.521151	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.298439
